X,1.8453413884815975e+03,Y,6.2754700861178353e+03,Z,1.5229405856093422e+03,Rx,-1.9888728177202644e+00,Ry,-1.1835836579457271e-01,Rz,-1.6456327455581828e+02,Time(sec),6.767000
X,1.8453409119660710e+03,Y,6.2754767488264924e+03,Z,1.5229424066848160e+03,Rx,-1.9881553192784953e+00,Ry,-1.1989981904201914e-01,Rz,-1.6455775422639567e+02,Time(sec),6.800000
X,1.8453428519709080e+03,Y,6.2754282329634962e+03,Z,1.5229280752353866e+03,Rx,-1.9944706958283567e+00,Ry,-1.1971749854256608e-01,Rz,-1.6453350618921056e+02,Time(sec),6.833000
X,1.8453202256842565e+03,Y,6.2754361449451171e+03,Z,1.5229334590345754e+03,Rx,-1.9897187995871735e+00,Ry,-1.2058707733229107e-01,Rz,-1.6452342655730635e+02,Time(sec),6.867000
X,1.8452745310984253e+03,Y,6.2754540370014665e+03,Z,1.5229479202235723e+03,Rx,-1.9816510671235834e+00,Ry,-1.1650166451275730e-01,Rz,-1.6451629851526627e+02,Time(sec),6.900000
X,1.8452909961361938e+03,Y,6.2754032301173593e+03,Z,1.5229370051848332e+03,Rx,-1.9896053990701230e+00,Ry,-1.2003525159728770e-01,Rz,-1.6449941396126565e+02,Time(sec),6.933000
X,1.8452904225326929e+03,Y,6.2753793549455459e+03,Z,1.5229187263523309e+03,Rx,-1.9975057307001034e+00,Ry,-1.1799100649024390e-01,Rz,-1.6445429484764446e+02,Time(sec),6.967000
X,1.8451997039915234e+03,Y,6.2754752788746109e+03,Z,1.5229505120355136e+03,Rx,-1.9788620660903826e+00,Ry,-1.1624659501066123e-01,Rz,-1.6445089392456819e+02,Time(sec),7.000000
X,1.8451839331503836e+03,Y,6.2754774991655913e+03,Z,1.5229509595374814e+03,Rx,-1.9771525518832840e+00,Ry,-1.1336172536629553e-01,Rz,-1.6441168771135531e+02,Time(sec),7.033000
X,1.8453118714060649e+03,Y,6.2754059704048841e+03,Z,1.5229148052297235e+03,Rx,-1.9970197606456108e+00,Ry,-1.1488987714295436e-01,Rz,-1.6434934019833906e+02,Time(sec),7.067000
X,1.8453452667708220e+03,Y,6.2754578556205315e+03,Z,1.5229298714100557e+03,Rx,-1.9875489324789866e+00,Ry,-1.1730917040983244e-01,Rz,-1.6436059843984549e+02,Time(sec),7.100000
X,1.8453913204128296e+03,Y,6.2755922699615776e+03,Z,1.5229736411141935e+03,Rx,-1.9648078302578311e+00,Ry,-1.1665655558869466e-01,Rz,-1.6433427382920729e+02,Time(sec),7.133000
X,1.8456392280298437e+03,Y,6.2754888348318982e+03,Z,1.5229537307469272e+03,Rx,-1.9775749874034818e+00,Ry,-1.1858713435259483e-01,Rz,-1.6423394291302230e+02,Time(sec),7.167000
X,1.8459812549059759e+03,Y,6.2751903686767364e+03,Z,1.5228753051668518e+03,Rx,-2.0200271779812589e+00,Ry,-1.2610412791985867e-01,Rz,-1.6407065924010030e+02,Time(sec),7.200000
X,1.8461011414948832e+03,Y,6.2750167976554949e+03,Z,1.5228454477540754e+03,Rx,-2.0356544762189492e+00,Ry,-1.2612945455712754e-01,Rz,-1.6394692511877270e+02,Time(sec),7.233000
X,1.8459788265961752e+03,Y,6.2752209519626958e+03,Z,1.5229041599722473e+03,Rx,-1.9957748114818845e+00,Ry,-1.2284561411369255e-01,Rz,-1.6389754344388908e+02,Time(sec),7.267000
X,1.8457073827986908e+03,Y,6.2755822430838216e+03,Z,1.5230271893300135e+03,Rx,-1.9284652584908681e+00,Ry,-1.0482443088022091e-01,Rz,-1.6382705671297273e+02,Time(sec),7.300000
